"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0022618","GO:0022618","ribonucleoprotein complex assembly","15/927","178/23210",0.00530326277923665,0.0364288136001903,0.027808678974151,"14007/13046/67996/53817/67332/217869/68184/108013/20638/56758/67994/19655/76183/22258/75705",15
"GO:0001919","GO:0001919","regulation of receptor recycling","5/927","29/23210",0.0053738783583182,0.0367570235018677,0.0280592247067696,"76959/18196/66508/14800/18195",5
"GO:0007602","GO:0007602","phototransduction","5/927","29/23210",0.0053738783583182,0.0367570235018677,0.0280592247067696,"11418/18582/14688/110911/64378",5
"GO:0031116","GO:0031116","positive regulation of microtubule polymerization","5/927","29/23210",0.0053738783583182,0.0367570235018677,0.0280592247067696,"11789/17762/26419/18479/13191",5
"GO:0071496","GO:0071496","cellular response to external stimulus","21/927","285/23210",0.00541143165503104,0.0369615324782813,0.0282153408113135,"11951/12387/15388/56486/22027/17168/26419/12575/16210/14718/19775/14645/57436/67443/193385/13138/16500/233833/26413/68441/57028",21
"GO:2000008","GO:2000008","regulation of protein localization to cell surface","6/927","41/23210",0.00543557817941495,0.0370740212265463,0.0283012113950508,"12387/83814/17754/56079/14758/19326",6
"GO:1903900","GO:1903900","regulation of viral life cycle","13/927","145/23210",0.00546836432956915,0.0372450371614801,0.0284317599022361,"54198/13207/66854/12504/30960/23825/98415/116733/16201/75608/69807/66700/268373",13
"GO:0033673","GO:0033673","negative regulation of kinase activity","17/927","214/23210",0.00564980488583655,0.0383725848012724,0.0292924964249013,"19088/11789/56398/17762/11540/19084/12575/19085/69601/22223/11461/19259/19087/56013/66259/18148/18546",17
"GO:0060047","GO:0060047","heart contraction","17/927","214/23210",0.00564980488583655,0.0383725848012724,0.0292924964249013,"109552/12540/20266/12652/57440/83814/110355/11931/18578/11938/14681/22003/19736/232975/399548/21333/72821",17
"GO:0032872","GO:0032872","regulation of stress-activated MAPK cascade","18/927","232/23210",0.00571739682748034,0.0387771197751441,0.0296013064604319,"26400/26395/12540/216965/18472/50932/66505/11820/224938/26921/69601/19419/18479/26398/19261/19229/330177/26413",18
"GO:0043434","GO:0043434","response to peptide hormone","23/927","324/23210",0.00581683851783778,0.0393962317007554,0.030073918195125,"11789/12387/67972/19878/19325/20384/64898/12322/110355/98415/229709/18762/11938/18479/18746/12583/381677/51788/22628/18751/12631/14784/20661",23
"GO:0035265","GO:0035265","organ growth","17/927","215/23210",0.00591392888566475,0.039997706707108,0.0305330664272416,"17260/11789/12387/11749/53817/19084/17069/28185/22215/108655/18479/11739/23988/26398/19736/17967/26413",17
"GO:0010639","GO:0010639","negative regulation of organelle organization","27/927","401/23210",0.00601211985773051,0.0404352937373171,0.0308671074251146,"11789/76709/17756/216965/17762/94090/13829/227634/17754/18645/12345/11518/21750/50876/22003/216805/76499/75608/72205/235431/110380/19241/12631/18148/15381/15078/22153",27
"GO:0006900","GO:0006900","vesicle budding from membrane","7/927","55/23210",0.00605408496798033,0.0404352937373171,0.0308671074251146,"54198/19324/68581/30960/67898/116733/11840",7
"GO:0007528","GO:0007528","neuromuscular junction development","7/927","55/23210",0.00605408496798033,0.0404352937373171,0.0308671074251146,"12298/12295/11820/18479/13191/17999/18212",7
"GO:0001975","GO:0001975","response to amphetamine","4/927","19/23210",0.00606329264136432,0.0404352937373171,0.0308671074251146,"11540/18574/14680/19049",4
"GO:0034063","GO:0034063","stress granule assembly","4/927","19/23210",0.00606329264136432,0.0404352937373171,0.0308671074251146,"27041/80913/233871/66475",4
"GO:0046068","GO:0046068","cGMP metabolic process","4/927","19/23210",0.00606329264136432,0.0404352937373171,0.0308671074251146,"11941/19883/60596/18585",4
"GO:0050774","GO:0050774","negative regulation of dendrite morphogenesis","4/927","19/23210",0.00606329264136432,0.0404352937373171,0.0308671074251146,"22629/22215/53972/19055",4
"GO:1905874","GO:1905874","regulation of postsynaptic density organization","4/927","19/23210",0.00606329264136432,0.0404352937373171,0.0308671074251146,"217692/12631/18213/74342",4
"GO:2000114","GO:2000114","regulation of establishment of cell polarity","4/927","19/23210",0.00606329264136432,0.0404352937373171,0.0308671074251146,"52822/193385/12631/19229",4
"GO:2000251","GO:2000251","positive regulation of actin cytoskeleton reorganization","4/927","19/23210",0.00606329264136432,0.0404352937373171,0.0308671074251146,"76709/108100/23897/18213",4
"GO:0030522","GO:0030522","intracellular receptor signaling pathway","16/927","198/23210",0.00607073679013355,0.0404352937373171,0.0308671074251146,"12317/22196/12261/22629/80913/13207/74136/77889/22215/18479/19883/93686/16601/170826/18212/56736",16
"GO:0055023","GO:0055023","positive regulation of cardiac muscle tissue growth","6/927","42/23210",0.00613169237211077,0.0404429452241062,0.030872948343848,"17260/53817/11739/23988/17967/26413",6
"GO:0006995","GO:0006995","cellular response to nitrogen starvation","3/927","10/23210",0.00617238571757429,0.0404429452241062,0.030872948343848,"56486/57436/67443",3
"GO:0007191","GO:0007191","adenylate cyclase-activating dopamine receptor signaling pathway","3/927","10/23210",0.00617238571757429,0.0404429452241062,0.030872948343848,"224129/14680/14683",3
"GO:0010288","GO:0010288","response to lead ion","3/927","10/23210",0.00617238571757429,0.0404429452241062,0.030872948343848,"17762/19052/17967",3
"GO:0032224","GO:0032224","positive regulation of synaptic transmission, cholinergic","3/927","10/23210",0.00617238571757429,0.0404429452241062,0.030872948343848,"11540/15560/21333",3
"GO:0043562","GO:0043562","cellular response to nitrogen levels","3/927","10/23210",0.00617238571757429,0.0404429452241062,0.030872948343848,"56486/57436/67443",3
"GO:0045762","GO:0045762","positive regulation of adenylate cyclase activity","3/927","10/23210",0.00617238571757429,0.0404429452241062,0.030872948343848,"21858/15444/20866",3
"GO:0090129","GO:0090129","positive regulation of synapse maturation","3/927","10/23210",0.00617238571757429,0.0404429452241062,0.030872948343848,"330814/69601/12323",3
"GO:0098598","GO:0098598","learned vocalization behavior or vocal learning","3/927","10/23210",0.00617238571757429,0.0404429452241062,0.030872948343848,"114142/18190/66797",3
"GO:0099004","GO:0099004","calmodulin dependent kinase signaling pathway","3/927","10/23210",0.00617238571757429,0.0404429452241062,0.030872948343848,"12322/207565/18546",3
"GO:1904779","GO:1904779","regulation of protein localization to centrosome","3/927","10/23210",0.00617238571757429,0.0404429452241062,0.030872948343848,"11789/386649/232944",3
"GO:2001135","GO:2001135","regulation of endocytic recycling","3/927","10/23210",0.00617238571757429,0.0404429452241062,0.030872948343848,"228359/234593/19326",3
"GO:0006892","GO:0006892","post-Golgi vesicle-mediated transport","10/927","99/23210",0.00620207413581328,0.0405582674987055,0.0309609819577916,"57437/11844/19325/57440/68365/18195/11840/11842/231580/20661",10
"GO:0070302","GO:0070302","regulation of stress-activated protein kinase signaling cascade","18/927","234/23210",0.00623633434473193,0.0405582674987055,0.0309609819577916,"26400/26395/12540/216965/18472/50932/66505/11820/224938/26921/69601/19419/18479/26398/19261/19229/330177/26413",18
"GO:0022011","GO:0022011","myelination in peripheral nervous system","5/927","30/23210",0.00624037953024191,0.0405582674987055,0.0309609819577916,"20481/19058/13138/18212/18213",5
"GO:0032292","GO:0032292","peripheral nervous system axon ensheathment","5/927","30/23210",0.00624037953024191,0.0405582674987055,0.0309609819577916,"20481/19058/13138/18212/18213",5
"GO:0055022","GO:0055022","negative regulation of cardiac muscle tissue growth","5/927","30/23210",0.00624037953024191,0.0405582674987055,0.0309609819577916,"11789/28185/108655/18479/19736",5
"GO:0061117","GO:0061117","negative regulation of heart growth","5/927","30/23210",0.00624037953024191,0.0405582674987055,0.0309609819577916,"11789/28185/108655/18479/19736",5
"GO:0045844","GO:0045844","positive regulation of striated muscle tissue development","9/927","84/23210",0.0062916933672455,0.0406728075909351,0.0310484184768459,"17260/12387/239719/53817/11739/53376/23988/17967/26413",9
"GO:0048524","GO:0048524","positive regulation of viral process","9/927","84/23210",0.0062916933672455,0.0406728075909351,0.0310484184768459,"12504/30960/98415/116733/75608/66700/12631/268373/19349",9
"GO:0048636","GO:0048636","positive regulation of muscle organ development","9/927","84/23210",0.0062916933672455,0.0406728075909351,0.0310484184768459,"17260/12387/239719/53817/11739/53376/23988/17967/26413",9
"GO:1901379","GO:1901379","regulation of potassium ion transmembrane transport","9/927","84/23210",0.0062916933672455,0.0406728075909351,0.0310484184768459,"22627/83814/11931/19736/16485/246317/70357/13483/19122",9
"GO:0016579","GO:0016579","protein deubiquitination","11/927","115/23210",0.0063362391842779,0.0409060147337941,0.0312264419129485,"74270/59029/269523/22223/360216/236733/53376/22258/216825/263876/225896",11
"GO:0055067","GO:0055067","monovalent inorganic cation homeostasis","13/927","148/23210",0.00647826602301988,0.0417064424372377,0.031837464750293,"11972/56398/57138/11540/11947/11931/14683/14824/232975/21333/16531/26413/19349",13
"GO:2000058","GO:2000058","regulation of ubiquitin-dependent protein catabolic process","13/927","148/23210",0.00647826602301988,0.0417064424372377,0.031837464750293,"20610/24086/26419/93687/22215/17754/53378/269523/56424/19229/56736/225896/56353",13
"GO:0120032","GO:0120032","regulation of plasma membrane bounded cell projection assembly","15/927","182/23210",0.00648613341693219,0.0417064424372377,0.031837464750293,"103742/11789/76709/12540/13829/18645/12345/14086/232944/382253/234267/193385/14432/12631/64009",15
"GO:1901863","GO:1901863","positive regulation of muscle tissue development","9/927","85/23210",0.00679417658011091,0.0436290940230792,0.0333051601113499,"17260/12387/239719/53817/11739/53376/23988/17967/26413",9
"GO:0050792","GO:0050792","regulation of viral process","15/927","183/23210",0.00681269628505171,0.0436899207974963,0.0333515934720781,"54198/13207/66854/12504/30960/23825/98415/116733/16201/75608/69807/66700/12631/268373/19349",15
"GO:0042594","GO:0042594","response to starvation","14/927","166/23210",0.00688014434333933,0.0440639483209358,0.0336371150221615,"15388/56486/237253/17168/26419/12575/16210/19775/14645/57436/67443/233833/26413/68441",14
"GO:2001025","GO:2001025","positive regulation of response to drug","6/927","43/23210",0.00689046379341643,0.0440715889515337,0.0336429476535996,"11540/108655/54208/19259/15560/18546",6
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","18/927","237/23210",0.00708601052133062,0.0452623608564888,0.0345519477105261,"12317/104771/70231/54197/26943/14950/22027/12330/71853/110213/74126/69601/269523/67397/56424/56807/225896/70604",18
"GO:0060491","GO:0060491","regulation of cell projection assembly","15/927","184/23210",0.00715230651945084,0.045616877482718,0.034822575218685,"103742/11789/76709/12540/13829/18645/12345/14086/232944/382253/234267/193385/14432/12631/64009",15
"GO:0006099","GO:0006099","tricarboxylic acid cycle","5/927","31/23210",0.00720042050147101,0.045616877482718,0.034822575218685,"12974/17448/17449/68263/11429",5
"GO:0006884","GO:0006884","cell volume homeostasis","5/927","31/23210",0.00720042050147101,0.045616877482718,0.034822575218685,"12725/57138/11518/18148/16531",5
"GO:0070536","GO:0070536","protein K63-linked deubiquitination","5/927","31/23210",0.00720042050147101,0.045616877482718,0.034822575218685,"74270/59029/269523/360216/263876",5
"GO:0070979","GO:0070979","protein K11-linked ubiquitination","5/927","31/23210",0.00720042050147101,0.045616877482718,0.034822575218685,"22193/22195/22214/66105/56550",5
"GO:0086010","GO:0086010","membrane depolarization during action potential","5/927","31/23210",0.00720042050147101,0.045616877482718,0.034822575218685,"22629/20266/20273/399548/72821",5
"GO:0009636","GO:0009636","response to toxic substance","24/927","349/23210",0.00720763667825924,0.045616877482718,0.034822575218685,"21672/20266/11540/26419/18574/20273/16210/14680/58810/20318/14400/11461/108655/12583/19261/15560/18754/11852/12631/19229/19049/16531/26413/72821",24
"GO:0014075","GO:0014075","response to amine","4/927","20/23210",0.00734302987783997,0.0460512873767393,0.0351541908847513,"11540/18574/14680/19049",4
"GO:0034143","GO:0034143","regulation of toll-like receptor 4 signaling pathway","4/927","20/23210",0.00734302987783997,0.0460512873767393,0.0351541908847513,"67245/217166/69601/69368",4
"GO:0048143","GO:0048143","astrocyte activation","4/927","20/23210",0.00734302987783997,0.0460512873767393,0.0351541908847513,"11540/217166/11820/14824",4
"GO:0048490","GO:0048490","anterograde synaptic vesicle transport","4/927","20/23210",0.00734302987783997,0.0460512873767393,0.0351541908847513,"17756/12794/73689/11775",4
"GO:0099514","GO:0099514","synaptic vesicle cytoskeletal transport","4/927","20/23210",0.00734302987783997,0.0460512873767393,0.0351541908847513,"17756/12794/73689/11775",4
"GO:0099517","GO:0099517","synaptic vesicle transport along microtubule","4/927","20/23210",0.00734302987783997,0.0460512873767393,0.0351541908847513,"17756/12794/73689/11775",4
"GO:2000726","GO:2000726","negative regulation of cardiac muscle cell differentiation","4/927","20/23210",0.00734302987783997,0.0460512873767393,0.0351541908847513,"28185/108655/18479/19736",4
"GO:0051928","GO:0051928","positive regulation of calcium ion transport","12/927","134/23210",0.00750389922627851,0.0469471742056524,0.0358380843954169,"109552/26556/12298/67972/12504/57440/12322/14873/11931/11941/20866/20312",12
"GO:0050796","GO:0050796","regulation of insulin secretion","15/927","185/23210",0.00750532584111901,0.0469471742056524,0.0358380843954169,"109552/217166/12652/14661/67041/224129/26921/14645/19055/56205/18754/16500/26950/15893/18111",15
"GO:0051403","GO:0051403","stress-activated MAPK cascade","19/927","257/23210",0.00762906188438524,0.0476594305817546,0.0363817998490054,"26400/26395/12540/216965/18472/50932/66505/26419/11820/224938/26921/69601/19419/18479/26398/19261/19229/330177/26413",19
"GO:0046620","GO:0046620","regulation of organ growth","11/927","118/23210",0.00765657484751777,0.0477695089646813,0.0364658304311264,"17260/11789/53817/28185/108655/18479/11739/23988/19736/17967/26413",11
"GO:0010001","GO:0010001","glial cell differentiation","18/927","239/23210",0.00770282112443591,0.0478247030983567,0.0365079640004894,"26395/12387/11540/15902/217166/11820/110355/19744/20481/29873/19058/14824/13138/14432/235402/18212/18213/26413",18
"GO:0015850","GO:0015850","organic hydroxy compound transport","18/927","239/23210",0.00770282112443591,0.0478247030983567,0.0365079640004894,"11540/12652/17069/54393/110355/20980/80976/100226/11461/66508/14758/116733/20979/16500/18751/21333/229521/18546",18
"GO:1903362","GO:1903362","regulation of cellular protein catabolic process","18/927","239/23210",0.00770282112443591,0.0478247030983567,0.0365079640004894,"18747/20610/24086/26419/93687/22215/69601/59029/17754/53378/269523/12520/56424/19229/56736/225896/56353/19192",18
"GO:0043124","GO:0043124","negative regulation of I-kappaB kinase/NF-kappaB signaling","6/927","44/23210",0.00771493967977218,0.0478247030983567,0.0365079640004894,"217166/19042/66505/69601/19883/19261",6
"GO:0070849","GO:0070849","response to epidermal growth factor","6/927","44/23210",0.00771493967977218,0.0478247030983567,0.0365079640004894,"76709/110355/69601/13627/12631/26413",6
"GO:0070646","GO:0070646","protein modification by small protein removal","12/927","135/23210",0.00794596870848481,0.0491936960170169,0.0375530127086556,"74270/59029/269523/22223/360216/236733/53376/22258/108679/216825/263876/225896",12
"GO:0051224","GO:0051224","negative regulation of protein transport","16/927","204/23210",0.00801074466654013,0.0495312240649453,0.0378106716385518,"56398/54198/19052/12652/13829/110213/65113/26921/19055/67397/20312/215445/56013/16500/26950/229521",16
"GO:1903902","GO:1903902","positive regulation of viral life cycle","7/927","58/23210",0.00809541826012843,0.0499907605858826,0.0381614682285231,"12504/30960/98415/116733/75608/66700/268373",7
"GO:0051963","GO:0051963","regulation of synapse assembly","11/927","119/23210",0.0081412302905474,0.0500348093145037,0.0381950937252765,"17260/330814/11418/73340/11820/319387/217692/14432/18212/18213/74342",11
"GO:0010657","GO:0010657","muscle cell apoptotic process","10/927","103/23210",0.00815241954182637,0.0500348093145037,0.0381950937252765,"18537/26419/12322/110355/14688/11739/26398/18148/19229/276770",10
"GO:0032231","GO:0032231","regulation of actin filament bundle assembly","10/927","103/23210",0.00815241954182637,0.0500348093145037,0.0381950937252765,"19878/18645/18479/20312/22003/76499/235431/16423/12631/21333",10
"GO:0010807","GO:0010807","regulation of synaptic vesicle priming","3/927","11/23210",0.00823724858252857,0.0500348093145037,0.0381950937252765,"20910/17957/19339",3
"GO:0014010","GO:0014010","Schwann cell proliferation","3/927","11/23210",0.00823724858252857,0.0500348093145037,0.0381950937252765,"12387/20481/50849",3
"GO:0014052","GO:0014052","regulation of gamma-aminobutyric acid secretion","3/927","11/23210",0.00823724858252857,0.0500348093145037,0.0381950937252765,"54393/64051/15560",3
"GO:0016188","GO:0016188","synaptic vesicle maturation","3/927","11/23210",0.00823724858252857,0.0500348093145037,0.0381950937252765,"12725/20910/19339",3
"GO:0031630","GO:0031630","regulation of synaptic vesicle fusion to presynaptic active zone membrane","3/927","11/23210",0.00823724858252857,0.0500348093145037,0.0381950937252765,"20980/19339/20979",3
"GO:0090148","GO:0090148","membrane fission","3/927","11/23210",0.00823724858252857,0.0500348093145037,0.0381950937252765,"20404/330401/75608",3
"GO:0150079","GO:0150079","negative regulation of neuroinflammatory response","3/927","11/23210",0.00823724858252857,0.0500348093145037,0.0381950937252765,"217166/20312/14824",3
"GO:1902231","GO:1902231","positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage","3/927","11/23210",0.00823724858252857,0.0500348093145037,0.0381950937252765,"67991/56428/20482",3
"GO:1903365","GO:1903365","regulation of fear response","3/927","11/23210",0.00823724858252857,0.0500348093145037,0.0381950937252765,"17260/12424/18619",3
"GO:2000822","GO:2000822","regulation of behavioral fear response","3/927","11/23210",0.00823724858252857,0.0500348093145037,0.0381950937252765,"17260/12424/18619",3
"GO:0010591","GO:0010591","regulation of lamellipodium assembly","5/927","32/23210",0.00825884437620438,0.0501029641867977,0.0382471211392062,"76709/13829/12345/14086/12631",5
"GO:0031668","GO:0031668","cellular response to extracellular stimulus","17/927","223/23210",0.00840779133487141,0.050942565064108,0.0388880476189918,"11951/15388/56486/22027/17168/26419/12575/16210/19775/14645/57436/67443/16500/233833/26413/68441/57028",17
"GO:0006457","GO:0006457","protein folding","13/927","153/23210",0.00848548365462607,0.0512954316766014,0.0391574155554616,"13002/12317/18637/56354/22027/12330/14225/14824/93684/56424/66048/268373/70604",13
"GO:0051149","GO:0051149","positive regulation of muscle cell differentiation","9/927","88/23210",0.00848727477937554,0.0512954316766014,0.0391574155554616,"17260/53817/11739/23988/244723/193385/19241/69807/276770",9
"GO:0003254","GO:0003254","regulation of membrane depolarization","6/927","45/23210",0.00860813694726106,0.0518959966520895,0.0396158690969292,"20266/83814/14718/12424/56772/72821",6
"GO:0060421","GO:0060421","positive regulation of heart growth","6/927","45/23210",0.00860813694726106,0.0518959966520895,0.0396158690969292,"17260/53817/11739/23988/17967/26413",6
"GO:0006413","GO:0006413","translational initiation","10/927","104/23210",0.00870657804381732,0.0524240216628352,0.0400189477745744,"13690/74412/217869/68184/16210/54709/67869/18148/75705/67710",10
"GO:0003015","GO:0003015","heart process","17/927","224/23210",0.00877131523102808,0.0526557444199494,0.0401958380744979,"109552/12540/20266/12652/57440/83814/110355/11931/18578/11938/14681/22003/19736/232975/399548/21333/72821",17
"GO:0046339","GO:0046339","diacylglycerol metabolic process","4/927","21/23210",0.00878867881600315,0.0526557444199494,0.0401958380744979,"380921/269060/217480/104418",4
"GO:0051016","GO:0051016","barbed-end actin filament capping","4/927","21/23210",0.00878867881600315,0.0526557444199494,0.0401958380744979,"76709/12345/11518/12631",4
"GO:0097107","GO:0097107","postsynaptic density assembly","4/927","21/23210",0.00878867881600315,0.0526557444199494,0.0401958380744979,"18190/217692/18213/74342",4
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","24/927","355/23210",0.00880240297274853,0.0526726195234233,0.0402087200294337,"12313/24100/11789/59046/216965/12298/12315/15902/11820/12575/12322/16412/67991/19055/116733/76499/78832/211134/75608/104418/18514/12323/330177/19192",24
"GO:0034655","GO:0034655","nucleobase-containing compound catabolic process","23/927","336/23210",0.00885132451657848,0.0528558155952323,0.0403485664929,"11991/16549/19878/80913/13207/83965/56409/269523/15572/78651/67678/19826/208922/18585/68544/14904/268420/230753/233833/18148/15381/67710/233033",23
"GO:0010659","GO:0010659","cardiac muscle cell apoptotic process","7/927","59/23210",0.00887679984421897,0.0528558155952323,0.0403485664929,"18537/26419/12322/14688/11739/18148/276770",7
"GO:0015872","GO:0015872","dopamine transport","7/927","59/23210",0.00887679984421897,0.0528558155952323,0.0403485664929,"54393/20980/80976/20979/18751/229521/18546",7
"GO:0031124","GO:0031124","mRNA 3'-end processing","7/927","59/23210",0.00887679984421897,0.0528558155952323,0.0403485664929,"11803/54196/11820/229709/109331/208922/83410",7
"GO:0031331","GO:0031331","positive regulation of cellular catabolic process","24/927","356/23210",0.00909422586639236,0.0540837644197151,0.0412859463107416,"11991/26395/16549/20610/19878/69635/26419/11820/19328/93687/117150/69601/269523/56374/216805/12520/56424/208922/14904/233833/19229/56736/56367/67710",24
"GO:0035773","GO:0035773","insulin secretion involved in cellular response to glucose stimulus","9/927","89/23210",0.00911731227847049,0.0541543677647405,0.0413398428163445,"109552/217166/67041/224129/26921/19275/18754/26950/19326",9
"GO:0006403","GO:0006403","RNA localization","14/927","172/23210",0.00928773591213503,0.0550396950657625,0.0420156754957004,"16549/17762/53817/74412/65246/54196/230082/19384/21750/268420/19290/66231/18148/276770",14
"GO:0043266","GO:0043266","regulation of potassium ion transport","10/927","105/23210",0.00928915955241177,0.0550396950657625,0.0420156754957004,"22627/83814/11931/19736/16485/246317/70357/19229/13483/19122",10
"GO:0030010","GO:0030010","establishment of cell polarity","12/927","138/23210",0.00939537266395664,0.0552744694816402,0.0421948953416756,"17756/19325/18472/386649/18762/52822/14086/18479/13191/193385/12631/19229",12
"GO:0007617","GO:0007617","mating behavior","5/927","33/23210",0.0094203537758107,0.0552744694816402,0.0421948953416756,"11820/11804/14824/70093/19049",5
"GO:0014044","GO:0014044","Schwann cell development","5/927","33/23210",0.0094203537758107,0.0552744694816402,0.0421948953416756,"20481/19058/13138/18212/18213",5
"GO:0021680","GO:0021680","cerebellar Purkinje cell layer development","5/927","33/23210",0.0094203537758107,0.0552744694816402,0.0421948953416756,"20370/72393/11941/233878/19883",5
"GO:0031112","GO:0031112","positive regulation of microtubule polymerization or depolymerization","5/927","33/23210",0.0094203537758107,0.0552744694816402,0.0421948953416756,"11789/17762/26419/18479/13191",5
"GO:0034142","GO:0034142","toll-like receptor 4 signaling pathway","5/927","33/23210",0.0094203537758107,0.0552744694816402,0.0421948953416756,"67245/217166/69601/18754/69368",5
"GO:0034314","GO:0034314","Arp2/3 complex-mediated actin nucleation","5/927","33/23210",0.0094203537758107,0.0552744694816402,0.0421948953416756,"76709/329165/56443/11840/242894",5
"GO:0099563","GO:0099563","modification of synaptic structure","5/927","33/23210",0.0094203537758107,0.0552744694816402,0.0421948953416756,"12540/108100/18645/216831/12631",5
"GO:0071375","GO:0071375","cellular response to peptide hormone stimulus","18/927","244/23210",0.00943579905483074,0.0552852381840203,0.0422031158506042,"11789/12387/67972/19878/19325/64898/12322/110355/98415/229709/18762/18479/18746/51788/22628/18751/12631/14784",18
"GO:0051090","GO:0051090","regulation of DNA-binding transcription factor activity","26/927","396/23210",0.00944508625011737,0.0552852381840203,0.0422031158506042,"109552/21672/12387/56398/22196/67245/15902/26443/11820/12322/69601/11909/19055/56273/18762/20312/170826/227541/12069/69807/18514/18751/18148/26413/93765/19122",26
"GO:0006081","GO:0006081","cellular aldehyde metabolic process","7/927","60/23210",0.00971207306340351,0.0565737042499102,0.043186692740828,"21991/56695/58810/11674/216134/16531/57028",7
"GO:0006446","GO:0006446","regulation of translational initiation","7/927","60/23210",0.00971207306340351,0.0565737042499102,0.043186692740828,"13690/74412/217869/16210/67869/18148/67710",7
"GO:0071156","GO:0071156","regulation of cell cycle arrest","7/927","60/23210",0.00971207306340351,0.0565737042499102,0.043186692740828,"12317/18747/15902/12575/69601/193385/12569",7
"GO:0097479","GO:0097479","synaptic vesicle localization","7/927","60/23210",0.00971207306340351,0.0565737042499102,0.043186692740828,"12387/17756/12794/19339/11840/73689/11775",7
"GO:0007098","GO:0007098","centrosome cycle","11/927","122/23210",0.00973896144235835,0.0565937963960872,0.0432020304910241,"19385/12387/19878/26419/386649/76959/232944/13191/75608/66700/18148",11
"GO:0008277","GO:0008277","regulation of G protein-coupled receptor signaling pathway","11/927","122/23210",0.00973896144235835,0.0565937963960872,0.0432020304910241,"11803/54401/19878/12652/110355/16412/74270/18578/50876/19736/12323",11
"GO:0070482","GO:0070482","response to oxygen levels","20/927","282/23210",0.00976109503425584,0.0566460775347389,0.0432419403661335,"19155/26395/11972/22027/19878/110213/11931/15441/14688/18479/23988/19883/66290/56424/268420/18754/11964/18751/16531/14004",20
"GO:0072655","GO:0072655","establishment of protein localization to mitochondrion","9/927","90/23210",0.00978208996212404,0.0566460775347389,0.0432419403661335,"17762/66437/30056/22631/28185/72930/56428/19259/69773",9
"GO:0031589","GO:0031589","cell-substrate adhesion","23/927","339/23210",0.00978314944377143,0.0566460775347389,0.0432419403661335,"12317/76709/12387/12261/19324/50932/13829/16412/26921/18720/18762/14758/29873/76499/19261/56013/13138/235431/18754/12631/20745/94214/19229",23
"GO:0060291","GO:0060291","long-term synaptic potentiation","18/927","245/23210",0.00981719708553651,0.056775143384498,0.0433404654189081,"18412/11540/11820/20614/18762/18196/18479/19259/19339/67869/208922/64011/18212/12323/19229/74342/26413/19122",18
"GO:0072503","GO:0072503","cellular divalent inorganic cation homeostasis","31/927","497/23210",0.00997829449291754,0.0576377800314579,0.0439989767239955,"109552/12298/11749/66437/67972/22627/12652/69029/224129/11820/110213/12504/14873/14718/11931/14688/11938/11941/20866/20312/20320/14225/64051/15560/18754/18751/72244/19229/21333/276770/19122",31
"GO:0032418","GO:0032418","lysosome localization","8/927","75/23210",0.00999409907857671,0.0576601008965913,0.0440160158123318,"12652/22631/20910/19419/66508/19339/219024/73689",8
"GO:0090276","GO:0090276","regulation of peptide hormone secretion","17/927","228/23210",0.0103530068199179,0.0596595106603622,0.0455423060964106,"109552/217166/12652/14661/67041/224129/54393/26921/14645/19055/56205/15560/18754/16500/26950/15893/18111",17
"GO:0010996","GO:0010996","response to auditory stimulus","4/927","22/23210",0.0104081372862548,0.0597532808330457,0.0456138874731232,"114142/76192/18190/66797",4
"GO:0097062","GO:0097062","dendritic spine maintenance","4/927","22/23210",0.0104081372862548,0.0597532808330457,0.0456138874731232,"26556/66860/12631/19122",4
"GO:0099170","GO:0099170","postsynaptic modulation of chemical synaptic transmission","4/927","22/23210",0.0104081372862548,0.0597532808330457,0.0456138874731232,"19055/17999/19058/64011",4
"GO:0009755","GO:0009755","hormone-mediated signaling pathway","13/927","157/23210",0.0104187745830243,0.0597532808330457,0.0456138874731232,"12317/22196/22629/13207/217166/77889/22215/18479/93686/16601/170826/18212/56736",13
"GO:0070252","GO:0070252","actin-mediated cell contraction","9/927","91/23210",0.010482753241685,0.0599293617624109,0.0457483024472677,"109552/20266/83814/18578/11938/22003/399548/72821/17904",9
"GO:0007040","GO:0007040","lysosome organization","7/927","61/23210",0.010603271703311,0.0599293617624109,0.0457483024472677,"68365/76959/66508/12751/14824/11840/19349",7
"GO:0080171","GO:0080171","lytic vacuole organization","7/927","61/23210",0.010603271703311,0.0599293617624109,0.0457483024472677,"68365/76959/66508/12751/14824/11840/19349",7
"GO:1903307","GO:1903307","positive regulation of regulated secretory pathway","7/927","61/23210",0.010603271703311,0.0599293617624109,0.0457483024472677,"20980/20910/19339/20979/56807/11840/16500",7
"GO:1903018","GO:1903018","regulation of glycoprotein metabolic process","6/927","47/23210",0.0106125563137068,0.0599293617624109,0.0457483024472677,"12387/56398/19324/16432/64294/56374",6
"GO:0001731","GO:0001731","formation of translation preinitiation complex","3/927","12/23210",0.0106604518024251,0.0599293617624109,0.0457483024472677,"217869/68184/75705",3
"GO:0001778","GO:0001778","plasma membrane repair","3/927","12/23210",0.0106604518024251,0.0599293617624109,0.0457483024472677,"11749/19339/229521",3
